id,Booking_status,Probability
58899,0,0.27651334
58900,0,0.4565471
58901,1,0.52074456
58902,1,0.9370718
58903,0,0.48164594
58904,1,0.8474642
58905,0,0.3713846
58906,1,0.6608779
58907,0,0.418638
58908,1,0.8464502
58909,0,0.10955829
58910,0,0.41114476
58911,0,0.24144423
58912,0,0.039515056
58913,0,0.39236104
58914,1,0.6810382
58915,0,0.2684882
58916,1,0.8206847
58917,0,0.4112254
58918,0,0.22896886
58919,0,0.26288712
58920,0,0.35874614
58921,0,0.4783424
58922,0,0.24089207
58923,1,0.87557685
58924,1,0.6825064
58925,1,0.7158467
58926,1,0.501808
58927,1,0.60186327
58928,0,0.058407027
58929,0,0.24903065
58930,0,0.077267796
58931,0,0.21908115
58932,0,0.1132214
58933,1,0.7396562
58934,1,0.82849634
58935,1,0.95300245
58936,0,0.12561108
58937,1,0.8755103
58938,0,0.00849478
58939,0,0.35658035
58940,1,0.82246125
58941,0,0.17198142
58942,1,0.8462418
58943,0,0.26638368
58944,0,0.3064328
58945,1,0.7382192
58946,0,0.06151104
58947,1,0.6630593
58948,1,0.74492085
58949,0,0.041787963
58950,0,0.19780262
58951,0,0.16277738
58952,0,0.3551284
58953,0,0.023968844
58954,1,0.5488409
58955,0,0.39071074
58956,1,0.95578545
58957,1,0.77775085
58958,0,0.026197579
58959,0,0.4211095
58960,0,0.14683318
58961,0,0.001498048
58962,0,0.3574712
58963,0,0.034213357
58964,1,0.87942755
58965,0,0.08033032
58966,1,0.7467167
58967,0,0.34323335
58968,0,0.008035167
58969,1,0.69405717
58970,0,0.113678865
58971,1,0.7876478
58972,0,0.07638566
58973,1,0.66044027
58974,0,0.2186139
58975,1,0.96799105
58976,0,0.34074995
58977,0,0.22411004
58978,0,0.1817221
58979,0,0.03489038
58980,1,0.8391732
58981,0,0.3640639
58982,1,0.73407316
58983,1,0.553686
58984,0,0.024815608
58985,0,0.39829272
58986,0,0.35212162
58987,1,0.7184095
58988,0,0.014876566
58989,0,0.14138812
58990,0,0.13721517
58991,0,0.009604779
58992,1,0.7652821
58993,1,0.90568215
58994,0,0.036917027
58995,1,0.8328013
58996,0,0.15893604
58997,0,0.41806185
58998,1,0.8439782
58999,0,0.3283636
59000,0,0.003978905
59001,1,0.59653306
59002,0,0.265838
59003,1,0.521506
59004,0,0.11496711
59005,1,0.68229854
59006,1,0.54346305
59007,1,0.8502768
59008,0,0.21267056
59009,0,0.118250936
59010,1,0.6287894
59011,0,0.07044612
59012,0,0.050720412
59013,1,0.82733583
59014,1,0.7153264
59015,0,0.33900413
59016,0,0.011763931
59017,0,0.3312791
59018,0,0.46512341
59019,0,0.44200557
59020,0,0.050719734
59021,1,0.5612306
59022,1,0.5683241
59023,0,0.4633656
59024,0,0.22899495
59025,0,0.32554242
59026,1,0.84698355
59027,0,0.30813316
59028,1,0.5488632
59029,0,0.022629911
59030,0,0.31571913
59031,1,0.73393625
59032,0,0.38892585
59033,1,0.5555133
59034,0,0.024921343
59035,0,0.04711609
59036,1,0.92898005
59037,1,0.9081494
59038,1,0.6860505
59039,0,0.3347466
59040,0,0.01161132
59041,0,0.14563252
59042,1,0.59528166
59043,0,0.47373503
59044,0,0.20236936
59045,0,0.4121636
59046,0,0.3307752
59047,0,0.043797605
59048,0,0.008151258
59049,0,0.16790543
59050,1,0.50658005
59051,0,0.367192
59052,1,0.97978485
59053,1,0.88508195
59054,0,0.050718665
59055,1,0.810902
59056,1,0.83719146
59057,1,0.6835027
59058,1,0.89298326
59059,0,0.0038039198
59060,1,0.70786697
59061,0,0.37052616
59062,0,0.32222772
59063,0,0.20750712
59064,0,0.2487103
59065,1,0.5971012
59066,0,0.21258509
59067,0,0.14812966
59068,0,0.234442
59069,0,0.30206642
59070,0,0.31683734
59071,0,0.062219135
59072,0,0.07496095
59073,0,0.025102237
59074,0,0.049728572
59075,0,0.34820443
59076,0,0.29007244
59077,0,0.2395791
59078,1,0.5965501
59079,0,0.1960359
59080,0,0.026024299
59081,0,0.14253893
59082,1,0.80830103
59083,0,0.25768268
59084,0,0.3496146
59085,0,0.17592207
59086,1,0.5940662
59087,1,0.8134313
59088,0,0.035753593
59089,0,0.24565074
59090,0,0.23861925
59091,0,0.18235779
59092,0,0.18293087
59093,0,0.4379379
59094,0,0.14539301
59095,0,0.12680362
59096,0,0.049508706
59097,0,0.35097173
59098,1,0.62970877
59099,0,0.0005458518
59100,0,0.027261319
59101,1,0.72091484
59102,1,0.5592671
59103,1,0.7017498
59104,0,0.31002012
59105,0,0.39901683
59106,1,0.74055135
59107,0,0.13258193
59108,1,0.6846537
59109,1,0.78935444
59110,1,0.75946957
59111,0,0.163939
59112,0,0.00015086848
59113,0,0.059697084
59114,0,0.47708312
59115,0,0.022456419
59116,1,0.5218423
59117,0,0.101781115
59118,0,0.049216643
59119,0,0.33355415
59120,0,0.20163108
59121,1,0.9077788
59122,0,0.01732867
59123,1,0.5706867
59124,0,0.31330982
59125,0,0.19660299
59126,0,0.008086602
59127,1,0.7273935
59128,0,0.004288652
59129,0,1.1306177e-05
59130,0,0.29962295
59131,0,0.039106943
59132,0,0.0029669674
59133,0,0.19922769
59134,1,0.94133854
59135,0,0.11385109
59136,1,0.68160516
59137,0,0.43305847
59138,1,0.8588744
59139,1,0.76955885
59140,0,0.13360167
59141,0,0.003193002
59142,0,0.22073539
59143,0,0.016274909
59144,1,0.7614128
59145,0,0.010659393
59146,0,0.00022273553
59147,0,0.18652116
59148,1,0.6465734
59149,0,0.29188135
59150,1,0.86300004
59151,0,0.2864292
59152,0,3.6698464e-05
59153,0,0.30164415
59154,0,0.08556134
59155,0,0.2584636
59156,0,0.08910876
59157,0,0.008045135
59158,0,0.027393134
59159,0,0.16989766
59160,0,0.008998992
59161,0,0.25142747
59162,0,0.0013191659
59163,0,0.020291528
59164,0,0.43541554
59165,0,0.01741637
59166,1,0.8304115
59167,0,0.04520693
59168,1,0.609961
59169,0,0.25198764
59170,0,0.09477229
59171,1,0.6603001
59172,0,0.14425927
59173,0,0.11911537
59174,0,0.41383967
59175,1,0.8704587
59176,0,0.2651702
59177,0,1.7845524e-07
59178,0,0.15462276
59179,0,0.07594077
59180,0,0.061210882
59181,1,0.6997327
59182,0,0.07038101
59183,0,0.003931525
59184,0,0.4070908
59185,0,0.3576338
59186,0,0.36776888
59187,1,0.7345411
59188,1,0.61549336
59189,1,0.95381224
59190,0,0.05163646
59191,1,0.92925584
59192,0,0.36029926
59193,1,0.67602795
59194,0,0.34750137
59195,0,0.40259787
59196,0,0.33376518
59197,0,0.2238173
59198,0,0.026052857
59199,1,0.87056494
59200,0,0.2169996
59201,0,0.2804134
59202,1,0.93736047
59203,0,0.015841896
59204,0,0.01710276
59205,0,0.28226185
59206,0,0.21306977
59207,1,0.8105755
59208,0,0.25116473
59209,0,0.30654845
59210,0,0.44221956
59211,1,0.8754363
59212,0,0.1683335
59213,0,0.14699878
59214,0,0.42193046
59215,1,0.58242637
59216,0,0.06538022
59217,1,0.89695215
59218,0,0.25465024
59219,0,0.24114256
59220,0,0.16208571
59221,0,0.07514654
59222,0,0.16212428
59223,0,0.2630708
59224,0,0.40580457
59225,0,0.050291594
59226,1,0.92093647
59227,0,0.14230719
59228,0,0.23560357
59229,0,0.2680264
59230,0,0.16502947
59231,0,0.108329356
59232,0,0.27490532
59233,1,0.6091952
59234,1,0.7911789
59235,0,0.047123335
59236,0,0.07948429
59237,0,0.039314087
59238,0,0.06515619
59239,0,0.1882188
59240,0,0.39490172
59241,1,0.9069596
59242,0,0.053455237
59243,1,0.8704651
59244,0,0.045963973
59245,1,0.5178747
59246,1,0.58010316
59247,0,0.00020862414
59248,0,0.0027618427
59249,0,0.4080531
59250,0,0.0059766094
59251,0,0.31275424
59252,1,0.83969045
59253,0,0.24785091
59254,0,0.13562483
59255,0,1.5545502e-35
59256,0,0.020534573
59257,0,0.38524464
59258,0,0.34875187
59259,0,0.4239106
59260,0,0.12347239
59261,0,0.019580837
59262,1,0.51160324
59263,0,0.2569333
59264,0,0.086024255
59265,1,0.72946084
59266,1,0.7769801
59267,1,0.7167359
59268,0,0.008123625
59269,1,0.79342914
59270,1,0.55214643
59271,0,0.16838656
59272,1,0.78497475
59273,1,0.5458962
59274,0,0.19724189
59275,0,0.14160898
59276,0,0.3626823
59277,0,0.043679237
59278,0,0.2666253
59279,1,0.6223489
59280,0,0.2565619
59281,0,0.27527988
59282,0,0.43240273
59283,1,0.7272128
59284,1,0.68793774
59285,0,0.35905424
59286,1,0.94033134
59287,0,0.09127943
59288,0,0.08616583
59289,1,0.6937215
59290,0,1.4117212e-07
59291,0,0.15548019
59292,1,0.50843054
59293,0,0.2489768
59294,1,0.9464512
59295,0,0.35670292
59296,1,0.85944295
59297,1,0.8891048
59298,0,0.019559303
59299,1,0.64578617
59300,0,0.046544503
59301,0,0.2305118
59302,1,0.6430392
59303,0,0.01911071
59304,0,0.4396497
59305,0,0.46297687
59306,0,0.08167353
59307,0,0.18571648
59308,0,0.004818781
59309,1,0.8328511
59310,0,0.0856932
59311,0,0.46130893
59312,1,0.71692425
59313,0,0.053387374
59314,0,0.30427763
59315,0,0.0074549397
59316,0,0.23376602
59317,0,0.1465074
59318,1,0.6368226
59319,0,0.26907456
59320,1,0.5584484
59321,1,0.82229686
59322,1,0.7026174
59323,1,0.83426595
59324,1,0.849353
59325,0,0.49793872
59326,0,0.031653497
59327,0,0.18671621
59328,0,0.18728055
59329,0,0.2065742
59330,0,0.33350205
59331,0,0.4381158
59332,1,0.82277817
59333,0,0.089538164
59334,0,0.06462374
59335,1,0.74893576
59336,0,0.26504517
59337,0,0.19776335
59338,0,0.038152948
59339,1,0.56500787
59340,1,0.8072249
59341,1,0.6594057
59342,1,0.94721746
59343,0,0.066047
59344,1,0.7303163
59345,1,0.8254264
59346,0,0.030380575
59347,1,0.5655238
59348,0,0.07362662
59349,1,0.6748703
59350,0,0.18458083
59351,0,0.0692891
59352,0,0.2290525
59353,1,0.83597434
59354,0,0.4589723
59355,0,0.061615936
59356,0,0.0045235287
59357,0,0.18167879
59358,1,0.64290744
59359,0,0.2175088
59360,1,0.8865059
59361,1,0.84549963
59362,1,0.66937464
59363,1,0.82059306
59364,0,0.32895
59365,0,0.16728944
59366,0,0.076659076
59367,1,0.6509774
59368,0,0.0058204345
59369,0,0.06151733
59370,1,0.51555943
59371,1,0.65983444
59372,0,0.0065848664
59373,1,0.71827936
59374,1,0.707664
59375,0,0.49335387
59376,1,0.89347994
59377,0,0.06418473
59378,0,0.07405937
59379,1,0.6087916
59380,1,0.8334672
59381,1,0.8483503
59382,0,0.07719774
59383,0,0.3610303
59384,0,0.09749501
59385,0,0.2038233
59386,0,0.28708097
59387,0,0.15583652
59388,0,0.426104
59389,0,0.0017160608
59390,1,0.8109993
59391,0,0.023134
59392,0,0.2478258
59393,0,0.467987
59394,0,0.1826283
59395,0,0.4878024
59396,1,0.6602532
59397,0,0.48012176
59398,1,0.8111759
59399,1,0.6584811
59400,1,0.5983815
59401,0,0.11221457
59402,0,0.4979409
59403,0,0.34972435
59404,1,0.8562748
59405,0,0.4262856
59406,1,0.80112773
59407,0,0.0848331
59408,1,0.79884106
59409,0,0.26017043
59410,1,0.9066151
59411,0,0.39954183
59412,0,0.2286711
59413,1,0.53310335
59414,1,0.7981821
59415,0,0.052340645
59416,0,0.10314499
59417,1,0.6910863
59418,1,0.8698572
59419,1,0.50421953
59420,0,0.06914139
59421,1,0.61217296
59422,1,0.85151833
59423,1,0.6532165
59424,0,0.17867205
59425,0,0.032407902
59426,1,0.5426182
59427,1,0.58506256
59428,1,0.58990777
59429,0,0.35165215
59430,1,0.64472866
59431,1,0.61909574
59432,1,0.9239882
59433,1,0.55206954
59434,0,0.108352646
59435,1,0.9741038
59436,0,0.4278733
59437,0,0.22258942
59438,0,0.037093155
59439,0,0.14697662
59440,0,0.06068196
59441,1,0.52139604
59442,0,0.018077651
59443,1,0.52828336
59444,0,0.30817115
59445,1,0.5066725
59446,0,0.14768581
59447,1,0.8784665
59448,1,0.6865111
59449,1,0.92382675
59450,1,0.9164468
59451,0,0.0713596
59452,0,0.14895776
59453,0,0.46173972
59454,0,0.028453274
59455,1,0.7354136
59456,0,0.09736879
59457,1,0.9443639
59458,0,0.42938274
59459,0,0.14282396
59460,0,0.053035885
59461,1,0.93429136
59462,0,0.116390996
59463,0,0.4951273
59464,0,0.014971473
59465,1,0.5179993
59466,0,0.040127147
59467,0,0.2144235
59468,1,0.7538153
59469,0,0.061729047
59470,0,0.06395816
59471,1,0.5805441
59472,1,0.91776675
59473,1,0.8781339
59474,0,0.22466373
59475,1,0.96734154
59476,0,0.03562708
59477,1,0.7393844
59478,0,0.23364179
59479,0,0.16041477
59480,0,0.3161608
59481,0,0.18071552
59482,1,0.7023746
59483,1,0.7262803
59484,0,0.017148944
59485,0,0.007244425
59486,0,0.12739201
59487,1,0.53715646
59488,0,0.09916583
59489,0,0.18235385
59490,0,0.13730569
59491,1,0.8328846
59492,0,0.44129515
59493,1,0.5649716
59494,1,0.78581244
59495,1,0.93293405
59496,1,0.8652715
59497,1,0.62593395
59498,0,0.216793
59499,0,0.033848166
59500,0,0.09347863
59501,0,0.2918018
59502,1,0.9154005
59503,0,0.2842253
59504,1,0.72624034
59505,1,0.66594845
59506,1,0.77618194
59507,0,0.22824864
59508,1,0.6990027
59509,1,0.5557458
59510,1,0.7637265
59511,1,0.5041105
59512,0,0.16152996
59513,0,0.42357394
59514,0,0.21660632
59515,0,0.07422579
59516,0,0.23219153
59517,0,0.25664997
59518,0,0.49383196
59519,0,0.4784344
59520,0,0.12807567
59521,1,0.6155798
59522,0,0.07306507
59523,0,0.38870305
59524,0,0.057732772
59525,0,4.0988953e-06
59526,0,0.22658855
59527,0,0.30304375
59528,0,0.011262675
59529,0,0.053667273
59530,0,0.39859587
59531,0,0.48544025
59532,0,0.078258984
59533,0,0.19543475
59534,1,0.6232235
59535,0,0.2599207
59536,0,0.24851102
59537,0,0.17731327
59538,0,0.0014329037
59539,0,0.046342775
59540,1,0.677553
59541,0,0.08542435
59542,0,0.23052883
59543,1,0.7739293
59544,1,0.56281495
59545,0,0.03667459
59546,0,0.12362574
59547,0,0.0073710573
59548,0,0.2836953
59549,1,0.6743733
59550,0,0.2848654
59551,0,0.338978
59552,0,2.6793188e-05
59553,0,0.44168273
59554,1,0.74499965
59555,0,0.14725634
59556,1,0.5294285
59557,0,0.27465883
59558,1,0.8532401
59559,0,0.4192573
59560,0,0.03545505
59561,1,0.816347
59562,1,0.7571998
59563,1,0.666762
59564,1,0.7542421
59565,0,0.31731036
59566,0,0.02922179
59567,0,0.46902493
59568,1,0.82934403
59569,1,0.76111144
59570,0,0.24404898
59571,1,0.89385456
59572,1,0.6831458
59573,0,0.22108305
59574,0,0.07009272
59575,0,0.44280744
59576,1,0.58618724
59577,1,0.73659015
59578,0,0.21917719
59579,0,0.084176175
59580,0,0.14563525
59581,0,0.041321885
59582,1,0.6903932
59583,0,0.20980115
59584,1,0.5269125
59585,1,0.7651592
59586,1,0.6839233
59587,1,0.89395523
59588,0,0.268752
59589,0,0.43590057
59590,1,0.9442341
59591,0,0.4976599
59592,0,0.36270526
59593,1,0.643586
59594,1,0.5527618
59595,0,0.23359838
59596,0,0.4729642
59597,1,0.87534946
59598,0,0.40719602
59599,0,0.33283526
59600,0,0.2081492
59601,1,0.80791235
59602,1,0.509392
59603,1,0.7777712
59604,0,0.3176893
59605,0,0.28948444
59606,0,0.08761588
59607,0,0.32306278
59608,0,0.488867
59609,0,0.18670458
59610,0,0.2444405
59611,0,0.0068338313
59612,1,0.77681917
59613,0,0.111029215
59614,1,0.7282689
59615,0,0.23529834
59616,1,0.92604595
59617,0,0.16307746
59618,0,0.29546958
59619,0,0.097353585
59620,0,0.45377132
59621,1,0.5063775
59622,0,0.30738416
59623,0,0.36106813
59624,1,0.741354
59625,0,0.057284925
59626,1,0.8198033
59627,0,0.35347912
59628,0,0.020714391
59629,1,0.91527814
59630,1,0.890637
59631,1,0.8144879
59632,0,0.0005466663
59633,0,0.3573532
59634,1,0.5194322
59635,0,0.10064774
59636,0,0.19849782
59637,0,0.18705092
59638,1,0.84137493
59639,1,0.95878637
59640,0,0.010564077
59641,0,0.46668953
59642,0,0.23186249
59643,1,0.8849894
59644,0,0.276589
59645,1,0.8124553
59646,0,0.3638522
59647,0,0.4099163
59648,0,0.080799
59649,1,0.90544134
59650,1,0.8395641
59651,0,0.020586584
59652,0,0.2615204
59653,0,0.36739948
59654,0,0.1760798
59655,0,0.089033104
59656,0,0.033179395
59657,0,0.015704615
59658,1,0.85696465
59659,0,0.022301946
59660,1,0.6699806
59661,0,0.25931707
59662,0,0.021477388
59663,0,0.33513266
59664,0,0.046862658
59665,1,0.7567736
59666,0,0.23792276
59667,1,0.60113627
59668,0,0.021062335
59669,1,0.5885824
59670,0,0.2514649
59671,0,0.43728527
59672,0,0.15995145
59673,1,0.6519483
59674,1,0.824736
59675,0,0.35717872
59676,1,0.55162376
59677,0,0.15436657
59678,0,0.027535437
59679,0,0.42138922
59680,0,0.001982919
59681,0,0.07037338
59682,0,0.44917274
59683,0,0.047366273
59684,1,0.577885
59685,0,0.0691088
59686,0,0.43514195
59687,0,0.13169166
59688,0,0.05131213
59689,0,0.31416824
59690,1,0.8997829
59691,0,0.4857029
59692,0,0.43995526
59693,0,0.2534819
59694,1,0.85930395
59695,0,0.26202628
59696,0,0.13906445
59697,0,0.29947624
59698,0,0.42605284
59699,0,0.35752755
59700,0,0.0005846683
59701,1,0.74763197
59702,0,0.17561357
59703,1,0.68650895
59704,0,0.45860574
59705,0,0.2634134
59706,0,0.3670397
59707,0,0.24787307
59708,0,0.47336045
59709,0,0.0013777706
59710,0,0.1768385
59711,0,0.3759979
59712,0,0.00079546275
59713,1,0.98962015
59714,0,0.16963705
59715,0,1.0314533e-13
59716,1,0.707113
59717,1,0.8493864
59718,1,0.84140646
59719,1,0.693757
59720,1,0.7390645
59721,1,0.5924901
59722,1,0.5159924
59723,0,0.05512159
59724,0,0.3988599
59725,1,0.843332
59726,1,0.58401334
59727,1,0.91041654
59728,1,0.74076694
59729,1,0.7243269
59730,0,0.16017817
59731,0,0.3944749
59732,1,0.7480513
59733,1,0.6033798
59734,1,0.82637864
59735,1,0.6442726
59736,1,0.93952996
59737,1,0.748296
59738,1,0.9272099
59739,0,0.03222264
59740,0,0.22075734
59741,0,0.42443037
59742,1,0.686824
59743,0,0.14107528
59744,1,0.5474647
59745,0,0.03447505
59746,0,0.024744324
59747,1,0.8922081
59748,0,0.08338016
59749,0,0.025565267
59750,1,0.8976418
59751,1,0.504674
59752,0,0.008036297
59753,0,0.28604
59754,0,0.00024591826
59755,1,0.7911789
59756,1,0.7149396
59757,1,0.95477426
59758,1,0.82090855
59759,1,0.5388566
59760,0,0.11302433
59761,0,0.29909125
59762,0,0.00029919474
59763,0,0.09427
59764,0,0.17880778
59765,0,0.4947281
59766,0,0.115488365
59767,0,0.14564459
59768,0,0.47495562
59769,0,0.34805468
59770,1,0.77976036
59771,1,0.9416118
59772,0,0.03495024
59773,1,0.7595536
59774,0,0.07239845
59775,0,0.155198
59776,1,0.59170234
59777,0,0.21246277
59778,1,0.5280315
59779,0,0.2813124
59780,0,0.0028469395
59781,0,0.3766329
59782,1,0.86422753
59783,0,0.07869639
59784,0,0.38995007
59785,0,0.057714757
59786,0,0.2854577
59787,0,0.46480185
59788,0,0.05952971
59789,0,0.263121
59790,0,0.06458454
59791,0,0.21312794
59792,0,0.020544965
59793,1,0.7184825
59794,0,0.2615387
59795,0,0.29380366
59796,0,0.27275285
59797,1,0.675994
59798,1,0.76297677
59799,0,0.0078004873
59800,0,0.20215793
59801,1,0.7971395
59802,0,0.4547321
59803,0,0.2727136
59804,0,0.26508942
59805,0,0.34261274
59806,0,0.0028598583
59807,0,0.456892
59808,0,0.2865701
59809,0,0.1412616
59810,0,0.29554698
59811,0,0.3304082
59812,1,0.659998
59813,1,0.8277441
59814,0,0.11511859
59815,0,0.025158888
59816,1,0.83674973
59817,0,0.37307438
59818,1,0.79854417
59819,0,0.17304654
59820,0,0.4697905
59821,0,0.070233025
59822,1,0.5471112
59823,1,0.75902253
59824,1,0.943681
59825,0,0.053387158
59826,0,0.17492737
59827,1,0.90028733
59828,0,0.29113188
59829,0,0.095415466
59830,0,0.20754611
59831,0,0.086634874
59832,1,0.68080163
59833,1,0.82331353
59834,1,0.6130426
59835,0,0.0992631
59836,1,0.5517121
59837,0,0.013679965
59838,1,0.9144135
59839,0,6.2765835e-16
59840,1,0.50100315
59841,0,0.05804314
59842,0,0.047193926
59843,0,0.30393076
59844,0,0.39385948
59845,0,0.0009695654
59846,1,0.5742285
59847,0,0.067420416
59848,1,0.8066692
59849,1,0.9485123
59850,1,0.5202185
59851,0,0.15379931
59852,1,0.64199984
59853,1,0.72247016
59854,0,0.36743116
59855,0,0.38176996
59856,0,0.23107089
59857,0,0.38972837
59858,1,0.8483538
59859,1,0.9095125
59860,0,0.29086107
59861,0,0.018437428
59862,0,0.09045607
59863,0,0.31242368
59864,0,0.031871594
59865,0,0.120039225
59866,1,0.71808434
59867,1,0.9446056
59868,1,0.50240374
59869,1,0.78139627
59870,0,0.4927142
59871,1,0.6962897
59872,0,0.016572837
59873,0,0.20855549
59874,0,0.26848978
59875,1,0.81296223
59876,1,0.96706957
59877,0,0.0034745021
59878,0,0.00066258846
59879,1,0.7490095
59880,0,0.4724955
59881,1,0.87391406
59882,0,0.12829857
59883,1,0.82217467
59884,0,0.20067
59885,0,0.40442458
59886,0,0.45698252
59887,1,0.8429785
59888,0,0.22446425
59889,0,0.47538307
59890,1,0.90443546
59891,1,0.83394516
59892,0,0.054538082
59893,0,0.029867308
59894,1,0.9326078
59895,0,0.18246154
59896,1,0.86629015
59897,0,0.39170057
59898,0,0.09979071
59899,1,0.6308902
59900,0,0.021869825
59901,0,0.2154747
59902,1,0.62130547
59903,1,0.7714449
59904,0,0.003423267
59905,1,0.6751105
59906,0,0.22927786
59907,0,0.36110556
59908,1,0.7686698
59909,0,0.4679841
59910,1,0.57641065
59911,0,0.30421752
59912,1,0.87209475
59913,0,0.46542576
59914,1,0.9360738
59915,0,0.32110584
59916,1,0.64297175
59917,1,0.7960359
59918,1,0.841047
59919,1,0.6163182
59920,0,0.003671131
59921,0,0.32166466
59922,0,0.20736736
59923,0,0.16400477
59924,1,0.6426586
59925,0,1.4407532e-06
59926,0,0.059734996
59927,0,0.11038415
59928,1,0.90177053
59929,1,0.78982526
59930,0,0.23490153
59931,0,0.37546748
59932,0,0.22635809
59933,1,0.7571477
59934,0,0.13712001
59935,0,0.48164678
59936,0,0.42963037
59937,1,0.7448053
59938,0,0.04979138
59939,0,0.10165256
59940,0,0.00019263798
59941,0,0.26497066
59942,1,0.9132982
59943,0,0.46512643
59944,0,0.045167208
59945,1,0.90760165
59946,0,0.21774764
59947,0,0.43507668
59948,0,0.081343606
59949,0,0.44597355
59950,1,0.7089198
59951,0,0.4940832
59952,0,0.021770483
59953,0,0.34843957
59954,0,4.185241e-15
59955,0,0.2353442
59956,0,0.3601455
59957,0,0.28443268
59958,1,0.94599944
59959,1,0.8794329
59960,0,0.22628534
59961,0,0.35024372
59962,1,0.7798346
59963,1,0.6906885
59964,1,0.63355637
59965,0,0.21656469
59966,1,0.71630913
59967,0,0.13181117
59968,0,0.028878212
59969,1,0.5736134
59970,0,0.11008503
59971,0,0.32813895
59972,1,0.93278295
59973,0,0.032882333
59974,0,0.38561204
59975,1,0.7015426
59976,0,0.24768144
59977,1,0.65514815
59978,1,0.7498933
59979,0,0.19334999
59980,0,0.045739822
59981,0,0.14576226
59982,1,0.80889016
59983,1,0.5586183
59984,0,0.12399885
59985,0,0.15110096
59986,0,0.071614794
59987,0,0.32038593
59988,1,0.87574536
59989,0,0.029829573
59990,1,0.92577595
59991,0,0.0809612
59992,0,0.28204805
59993,0,0.02059397
59994,0,0.097093046
59995,0,0.045395534
59996,0,0.354235
59997,0,0.011668243
59998,1,0.8546531
59999,0,0.29620463
60000,1,0.88566786
60001,1,0.80499375
60002,0,2.4368726e-17
60003,1,0.7541005
60004,1,0.8735472
60005,0,0.083887205
60006,0,0.11383229
60007,1,0.578336
60008,0,0.10164921
60009,0,0.013497794
60010,1,0.8970681
60011,0,0.102281086
60012,0,0.0907506
60013,1,0.7996425
60014,1,0.707538
60015,0,0.1087935
60016,1,0.6207392
60017,0,0.09939308
60018,1,0.7321683
60019,1,0.6480186
60020,0,0.12892894
60021,1,0.50543666
60022,1,0.8839252
60023,0,0.3149838
60024,0,0.025940184
60025,0,0.41181287
60026,1,0.9357203
60027,0,0.48532823
60028,0,0.39186233
60029,0,0.00033576213
60030,0,0.108645685
60031,1,0.9256829
60032,1,0.56947637
60033,1,0.6024896
60034,1,0.78006536
60035,1,0.8355254
60036,1,0.869549
60037,1,0.86651444
60038,0,0.039729845
60039,0,0.42091796
60040,1,0.73779136
60041,0,0.38089657
60042,1,0.5263853
60043,0,0.113347076
60044,0,0.2929831
60045,0,0.071560256
60046,1,0.5707588
60047,0,0.08707202
60048,0,0.11671998
60049,1,0.71282154
60050,1,0.833183
60051,0,0.037593704
60052,0,0.28905421
60053,0,0.08745369
60054,1,0.70680916
60055,1,0.55540276
60056,0,0.04124412
60057,1,0.7636005
60058,0,0.0010954192
60059,1,0.7662424
60060,1,0.8061401
60061,1,0.5659635
60062,1,0.6980976
60063,0,0.0013034598
60064,0,0.35794976
60065,0,0.27575022
60066,1,0.82768244
60067,0,0.030489175
60068,1,0.8349757
60069,0,0.026095493
60070,1,0.83566296
60071,0,0.00025293758
60072,0,0.27480683
60073,1,0.5431323
60074,0,0.0045358604
60075,0,0.0016028992
60076,1,0.65876126
60077,1,0.6849715
60078,0,0.19691657
60079,0,0.48203528
60080,1,0.8747967
60081,0,0.20448558
60082,1,0.9543251
60083,0,0.18872395
60084,0,0.18616791
60085,1,0.56388474
60086,0,0.12630156
60087,0,0.23446754
60088,0,0.07024184
60089,0,0.19506365
60090,0,0.23560932
60091,0,0.18550007
60092,0,0.048360657
60093,0,0.011048044
60094,1,0.77447414
60095,0,0.39699063
60096,1,0.9910641
60097,1,0.8042383
60098,0,0.043441065
60099,0,0.003769446
60100,0,0.020915095
60101,0,0.019349214
60102,1,0.84237796
60103,0,0.0075691994
60104,1,0.81966627
60105,0,0.24475132
60106,0,0.13816771
60107,0,0.13410743
60108,0,0.12654825
60109,1,0.61441064
60110,1,0.70453995
60111,0,0.408234
60112,0,0.051948104
60113,0,0.1645768
60114,0,0.05191051
60115,0,0.15121087
60116,1,0.80891615
60117,0,0.21995899
60118,0,0.20267625
60119,1,0.5923311
60120,0,0.30900583
60121,0,0.20730975
60122,0,0.0011549366
60123,1,0.6070432
60124,0,0.30078033
60125,0,0.4089524
60126,0,0.11085343
60127,1,0.8417376
60128,0,0.34120747
60129,1,0.88569933
60130,0,0.434529
60131,1,0.5267844
60132,1,0.8474072
60133,0,0.40518484
60134,0,0.27044213
60135,1,0.58733195
60136,0,0.056598846
60137,0,0.20887719
60138,1,0.57387567
60139,0,0.06830946
60140,0,0.05500716
60141,0,0.019529924
60142,0,0.022846542
60143,1,0.8505927
60144,1,0.628857
60145,0,0.4650215
60146,1,0.9713819
60147,1,0.87243026
60148,0,0.045073587
60149,0,0.4115127
60150,0,0.028436936
60151,1,0.57734275
60152,0,0.06904365
60153,1,0.6471737
60154,0,0.43271482
60155,0,0.13540688
60156,1,0.90676564
60157,0,0.17792831
60158,1,0.880998
60159,0,0.035683114
60160,0,0.3133281
60161,0,0.39177272
60162,0,0.27253562
60163,0,0.48447487
60164,1,0.78681654
60165,0,0.098042294
60166,1,0.79946285
60167,0,0.088070005
60168,0,0.19990252
